date,date_decimal,gdp_tot,pce_core,expected_pce,ffr,covid_index,fci_chicago_fed,fci_new_3yr,fci_new_1yr,gdp_pot_cbo
2002-06-30,2002.25,9.579200138529885,2.194842631772449,1.5944234692677166,1.7900959715808409,0.0,-0.5833846153846154,0.191908593938903,0.0212046478901799,9.59472418081724
2002-09-30,2002.5,9.583257012577263,2.128052870338283,1.868671931280243,1.7797766101999457,0.0,-0.4129230769230769,0.353639135073232,0.0631848164728442,9.600664048519604
2002-12-31,2002.75,9.584492299821235,1.4192658654463128,1.742071600287645,1.474109683953584,0.0,-0.421,0.145993225092956,0.0589670103945223,9.606475821063205
2003-03-31,2003.0,9.589744900587087,1.2322096829790543,1.743592762634025,1.275403884242654,0.0,-0.5305384615384615,-0.0539871323830448,-0.192238846019516,9.612276803089784
2003-06-30,2003.25,9.598562131039955,1.513329406120644,1.5732144562210737,1.271981327205074,0.0,-0.69,-0.754218147700537,-0.975457608360293,9.618139782433833
2003-09-30,2003.5,9.6150573336259,1.8266957194657891,1.4978751685029503,1.0361032420274308,0.0,-0.6893846153846154,-0.723429429044743,-1.08054710366265,9.62404867389609
2003-12-31,2003.75,9.6265977006733,1.788152697565363,1.5900968765327128,1.015618015408748,0.0,-0.7111538461538461,-1.17445210404586,-1.34692806254785,9.630095970194668
2004-03-31,2004.0,9.632248220912205,2.194769904263836,1.830736931853908,1.022445964014329,0.0,-0.7895384615384615,-1.36220823132958,-1.38278786155711,9.63630393090159
2004-06-30,2004.25,9.639967870831144,2.2791609796908965,2.022194825246471,1.0292743728769205,0.0,-0.7251538461538461,-0.966721384859972,-0.616028542222729,9.64259669435002
2004-09-30,2004.5,9.649409100716316,1.429496886334946,1.9228951169637605,1.4638222692696878,0.0,-0.6968461538461538,-0.97139136442338,-0.626354729914407,9.649007583572462
2004-12-31,2004.75,9.659559492037449,2.16270286230572,2.0165326581488494,1.9967024541397205,0.0,-0.7062857142857143,-1.24626614956459,-0.679437375594886,9.655497850133653
2005-03-31,2005.0,9.670592042566684,2.836652790189005,2.1770033796301416,2.5358386125076797,0.0,-0.6980833333333333,-1.15781638343877,-0.463801040440547,9.661882036246284
2005-06-30,2005.25,9.675506192875307,1.9765206556778627,2.101343298626883,3.029061173489267,0.0,-0.6116923076923076,-1.09877585322131,-0.564956732181077,9.66809208227632
2005-09-30,2005.5,9.68331377457644,1.555417704855248,2.132823503256959,3.570139118970239,0.0,-0.5973571428571428,-1.07754880309069,-0.526130847201919,9.674212232691964
2005-12-31,2005.75,9.688853566948517,2.664856890147153,2.258362010217317,4.117569158730849,0.0,-0.575076923076923,-0.733741020581508,-0.0671345430619416,9.68021119997442
2006-03-31,2006.0,9.70221770539623,2.3096726271410133,2.1266169694553194,4.621914512949554,0.0,-0.6154615384615384,-0.724720087543433,-0.267078887780295,9.686052881853405
2006-06-30,2006.25,9.704801891145127,3.1738291117645216,2.425944083476984,5.100280230309839,0.0,-0.5857692307692308,-0.431910196296937,-0.199925171469089,9.691726717214877
2006-09-30,2006.5,9.70630032718521,2.148835840515519,2.574298617392052,5.463158180543215,0.0,-0.5812307692307692,-0.450176459441953,-0.25852641428671,9.6971249991394
2006-12-31,2006.75,9.714858102750624,1.719287276396661,2.3379062139544287,5.463158180543215,0.0,-0.6246153846153846,-0.575505920728321,-0.535070846743023,9.702256487133951
2007-03-31,2007.0,9.717861943367756,2.74869935180137,2.447662895119518,5.473849955257926,0.0,-0.6517692307692309,-0.490894625023617,-0.379150266704946,9.707386415271174
